ALARM_ID,VEHICLE_ID,PLATE_COLOR_ID,ALARMID
1.51279E+21,10290393,1,1512792643000102903932_10290393_1
1.51279E+21,10290234,1,1512792666000102902342_10290234_1
1.51279E+21,10292401,2,1512792682000102924012_10292401_2
1.5128E+21,10290213,1,1512795362000102902132_10290213_1
1.5128E+21,10291175,2,1512795365000102911752_10291175_2
1.5128E+21,10291504,1,1512799026000102915042_10291504_1
1.5128E+21,10291185,2,1512801670000102911852_10291185_2
1.5128E+21,10291153,2,1512801683000102911532_10291153_2
1.51283E+21,10292401,2,1512833188000102924012_10292401_2
1.51281E+21,10291171,2,1512813426000102911712_10291171_2
1.51288E+21,10290024,2,1512875767000102900242_10290024_2
1.51288E+21,10290394,1,1512875785000102903942_10290394_1
1.51288E+21,10290044,1,1512875805000102900442_10290044_1
1.51279E+21,10291185,2,1512790030000102911852_10291185_2
1.51279E+21,10290496,1,1512790064000102904962_10290496_1
1.51279E+21,10290213,1,1512792914000102902132_10290213_1
1.5128E+21,10291153,2,1512804831000102911532_10291153_2
1.51283E+21,10292148,2,1512833642000102921482_10292148_2
1.51283E+21,10292154,2,1512833710000102921542_10292154_2
1.51283E+21,10292170,2,1512833728000102921702_10292170_2
1.51286E+21,10292151,2,1512859186000102921512_10292151_2
1.51281E+21,10290496,1,1512813407000102904962_10290496_1
1.51288E+21,10290413,1,1512876799000102904132_10290413_1
1.51288E+21,10290809,1,1512876864000102908092_10290809_1
1.51288E+21,10292265,2,1512876906000102922652_10292265_2
1.51279E+21,10290466,1,1512787516000102904662_10290466_1
1.51279E+21,10292401,2,1512787702000102924012_10292401_2
1.51279E+21,10290952,1,1512787744000102909522_10290952_1
1.51279E+21,10290809,1,1512787745000102908092_10290809_1
1.51279E+21,10290378,1,1512787748000102903782_10290378_1
1.51279E+21,10290191,1,1512790112000102901912_10290191_1
1.51279E+21,10291311,2,1512790222000102913112_10291311_2
1.51279E+21,10292401,2,1512790222000102924012_10292401_2
1.51279E+21,10290378,1,1512790238000102903782_10290378_1
1.51279E+21,10291175,2,1512792935000102911752_10291175_2
1.51279E+21,10289953,1,1512793068000102899532_10289953_1
1.51279E+21,10291185,2,1512793090000102911852_10291185_2
1.5128E+21,10290393,1,1512795740000102903932_10290393_1
1.5128E+21,10291170,2,1512795679000102911702_10291170_2
1.5128E+21,10291185,2,1512796150000102911852_10291185_2
1.5128E+21,10290031,1,1512799409000102900312_10290031_1
1.51281E+21,10292170,2,1512805039000102921702_10292170_2
1.51283E+21,10292121,2,1512833902000102921212_10292121_2
1.51286E+21,10292401,2,1512863968000102924012_10292401_2
1.51288E+21,10290536,1,1512877038000102905362_10290536_1
1.51288E+21,10291520,1,1512877089000102915202_10291520_1
1.51288E+21,10290378,1,1512877183000102903782_10290378_1
1.51288E+21,10290015,2,1512877145000102900152_10290015_2
1.51279E+21,10290952,1,1512789367000102909522_10290952_1
1.51279E+21,10291170,2,1512793123000102911702_10291170_2
1.51279E+21,10289953,1,1512794286000102899532_10289953_1
1.51279E+21,10291185,2,1512785110000102911852_10291185_2
1.51279E+21,10291504,1,1512790362000102915042_10291504_1
1.51279E+21,10291763,2,1512790400000102917632_10291763_2
1.51279E+21,10291311,2,1512791484000102913112_10291311_2
1.51279E+21,10291154,2,1512793228000102911542_10291154_2
1.51279E+21,10290393,1,1512793250000102903932_10290393_1
1.51279E+21,10290234,1,1512793266000102902342_10290234_1
1.51279E+21,10290466,1,1512791350000102904662_10290466_1
1.5128E+21,10291504,1,1512796493000102915042_10291504_1
1.5128E+21,10290213,1,1512795908000102902132_10290213_1
1.51278E+21,10292298,2,1512782782000102922982_10292298_2
1.51279E+21,10292298,2,1512785212000102922982_10292298_2
1.51279E+21,10290952,1,1512785224000102909522_10290952_1
1.51279E+21,10292401,2,1512785272000102924012_10292401_2
1.51279E+21,10291175,2,1512788015000102911752_10291175_2
1.51279E+21,10291175,2,1512790475000102911752_10291175_2
1.51279E+21,10292401,2,1512793312000102924012_10292401_2
1.51279E+21,10291053,1,1512793323000102910532_10291053_1
1.51279E+21,10291140,2,1512793335000102911402_10291140_2
1.51279E+21,10290378,1,1512793358000102903782_10290378_1
1.5128E+21,10290393,1,1512796440000102903932_10290393_1
1.5128E+21,10291185,2,1512796780000102911852_10291185_2
1.5128E+21,10291185,2,1512799840000102911852_10291185_2
1.5128E+21,10291504,1,1512799889000102915042_10291504_1
1.51286E+21,10292151,2,1512855500000102921512_10292151_2
1.51279E+21,10290023,1,1512788134000102900232_10290023_1
1.51279E+21,10290130,2,1512788137000102901302_10290130_2
1.51279E+21,10292200,2,1512790604000102922002_10292200_2
1.51279E+21,10290466,1,1512790606000102904662_10290466_1
1.51279E+21,10291185,2,1512790630000102911852_10291185_2
1.51279E+21,10290828,1,1512792824000102908282_10290828_1
1.51279E+21,10290541,1,1512793619000102905412_10290541_1
1.51279E+21,10290496,1,1512788204000102904962_10290496_1
1.51279E+21,10290191,1,1512788237000102901912_10290191_1
1.51279E+21,10290533,1,1512790937000102905332_10290533_1
1.51279E+21,10291504,1,1512790975000102915042_10291504_1
1.51279E+21,10292230,2,1512787884000102922302_10292230_2
1.51279E+21,10291185,2,1512793690000102911852_10291185_2
1.51279E+21,10290496,1,1512792688000102904962_10290496_1
1.51279E+21,10289953,1,1512793698000102899532_10289953_1
1.5128E+21,10290031,1,1512796899000102900312_10290031_1
1.5128E+21,10292107,2,1512803319000102921072_10292107_2
1.51286E+21,10292151,2,1512856105000102921512_10292151_2
1.51279E+21,10292401,2,1512788332000102924012_10292401_2
1.51279E+21,10290952,1,1512788344000102909522_10290952_1
1.51279E+21,10290809,1,1512788345000102908092_10290809_1
1.51279E+21,10290378,1,1512788378000102903782_10290378_1
1.51272E+21,10289986,1,1512719758000102899862_10289986_1
1.51278E+21,10292298,2,1512781582000102922982_10292298_2
1.51262E+21,10290829,1,1512620350000102908292_10290829_1
1.51272E+21,10292131,2,1512723760000102921312_10292131_2
1.51272E+21,10290496,1,1512723765000102904962_10290496_1
1.51272E+21,10289959,1,1512723768000102899592_10289959_1
1.51273E+21,10291173,2,1512726657000102911732_10291173_2
1.51273E+21,10291504,1,1512731118000102915042_10291504_1
1.51273E+21,10291170,2,1512731351000102911702_10291170_2
1.51273E+21,10292154,2,1512731375000102921542_10292154_2
1.51277E+21,10292121,2,1512771728000102921212_10292121_2
1.51418E+21,10291132,2,1514184635000102911322_10291132_2
1.51273E+21,10290507,1,1512726811000102905072_10290507_1
1.51273E+21,10291504,1,1512731785000102915042_10291504_1
1.51271E+21,10291166,2,1512714993000102911662_10291166_2
1.51272E+21,10290251,2,1512717610000102902512_10290251_2
1.51272E+21,10290135,2,1512720411000102901352_10290135_2
1.51278E+21,10292298,2,1512778504000102922982_10292298_2
1.51278E+21,10292298,2,1512780371000102922982_10292298_2
1.51272E+21,10292148,2,1512724056000102921482_10292148_2
1.51273E+21,10292154,2,1512727009000102921542_10292154_2
1.51272E+21,10290251,2,1512715150000102902512_10290251_2
1.51277E+21,10292121,2,1512772358000102921212_10292121_2
1.51418E+21,10291775,2,1514184658000102917752_10291775_2
1.51272E+21,10292148,2,1512721536000102921482_10292148_2
1.51272E+21,10290520,1,1512724324000102905202_10290520_1
1.51272E+21,10290507,1,1512724351000102905072_10290507_1
1.51272E+21,10290496,1,1512724365000102904962_10290496_1
1.51272E+21,10289959,1,1512724368000102899592_10289959_1
1.51272E+21,10292131,2,1512724387000102921312_10292131_2
1.51273E+21,10292121,2,1512727188000102921212_10292121_2
1.51273E+21,10291759,2,1512727232000102917592_10291759_2
1.51273E+21,10290210,1,1512730109000102902102_10290210_1
1.51276E+21,10292151,2,1512763054000102921512_10292151_2
1.51276E+21,10292154,2,1512763086000102921542_10292154_2
1.51276E+21,10292148,2,1512763114000102921482_10292148_2
1.51276E+21,10292121,2,1512763144000102921212_10292121_2
1.51272E+21,10289986,1,1512717898000102899862_10289986_1
1.51273E+21,10289959,1,1512726696000102899592_10289959_1
1.51273E+21,10291504,1,1512733626000102915042_10291504_1
1.51275E+21,10291519,1,1512751114000102915192_10291519_1
1.51275E+21,10291519,1,1512751742000102915192_10291519_1
1.51277E+21,10292121,2,1512772988000102921212_10292121_2
1.51278E+21,10292401,2,1512780651000102924012_10292401_2
1.51272E+21,10292401,2,1512724669000102924012_10292401_2
1.51272E+21,10292148,2,1512724686000102921482_10292148_2
1.51272E+21,10290228,2,1512724691000102902282_10290228_2
1.51273E+21,10292401,2,1512727729000102924012_10292401_2
1.51273E+21,10292148,2,1512727776000102921482_10292148_2
1.51273E+21,10292121,2,1512727805000102921212_10292121_2
1.51276E+21,10292154,2,1512763708000102921542_10292154_2
1.51276E+21,10292148,2,1512763744000102921482_10292148_2
1.51276E+21,10292121,2,1512763773000102921212_10292121_2
1.51272E+21,10289986,1,1512715438000102899862_10289986_1
1.51263E+21,10290829,1,1512626860000102908292_10290829_1
1.51278E+21,10292298,2,1512779121000102922982_10292298_2
1.51272E+21,10290378,1,1512724742000102903782_10290378_1
1.51272E+21,10291759,2,1512724799000102917592_10291759_2
1.51273E+21,10291759,2,1512727862000102917592_10291759_2
1.51273E+21,10291173,2,1512727887000102911732_10291173_2
1.51275E+21,10292190,2,1512745734000102921902_10292190_2
1.51276E+21,10292154,2,1512764338000102921542_10292154_2
1.51276E+21,10292170,2,1512764359000102921702_10292170_2
1.51276E+21,10292148,2,1512764374000102921482_10292148_2
1.51276E+21,10292121,2,1512764376000102921212_10292121_2
1.51262E+21,10290829,1,1512616523000102908292_10290829_1
1.51272E+21,10290251,2,1512715750000102902512_10290251_2
1.51273E+21,10290507,1,1512727519000102905072_10290507_1
1.51277E+21,10292121,2,1512773588000102921212_10292121_2
1.51278E+21,10292401,2,1512781932000102924012_10292401_2
1.51272E+21,10292148,2,1512722136000102921482_10292148_2
1.51272E+21,10290228,2,1512722231000102902282_10290228_2
1.51272E+21,10290520,1,1512724954000102905202_10290520_1
1.51272E+21,10290507,1,1512724981000102905072_10290507_1
1.51272E+21,10290496,1,1512724995000102904962_10290496_1
1.51272E+21,10289959,1,1512724998000102899592_10289959_1
1.51276E+21,10292151,2,1512764893000102921512_10292151_2
1.51262E+21,10290829,1,1512618293000102908292_10290829_1
1.51272E+21,10290228,2,1512721328000102902282_10290228_2
1.51273E+21,10291760,2,1512725083000102917602_10291760_2
1.51273E+21,10292154,2,1512728269000102921542_10292154_2
1.51273E+21,10292401,2,1512728359000102924012_10292401_2
1.51275E+21,10292190,2,1512746339000102921902_10292190_2
1.51277E+21,10292151,2,1512766751000102921512_10292151_2
1.51277E+21,10292121,2,1512766808000102921212_10292121_2
1.51272E+21,10289986,1,1512718498000102899862_10289986_1
1.51278E+21,10292298,2,1512780971000102922982_10292298_2
1.51418E+21,10290024,2,1514183951000102900242_10290024_2
1.51272E+21,10290496,1,1512722423000102904962_10290496_1
1.51273E+21,10292401,2,1512725269000102924012_10292401_2
1.51272E+21,10289959,1,1512721670000102899592_10289959_1
1.51278E+21,10292298,2,1512777288000102922982_10292298_2
1.51278E+21,10292401,2,1512782562000102924012_10292401_2
1.51273E+21,10291759,2,1512725416000102917592_10291759_2
1.51273E+21,10290520,1,1512725691000102905202_10290520_1
1.51275E+21,10292190,2,1512746945000102921902_10292190_2
1.51271E+21,10291160,2,1512709137000102911602_10291160_2
1.51272E+21,10290251,2,1512718870000102902512_10290251_2
1.51278E+21,10292298,2,1512779741000102922982_10292298_2
1.51278E+21,10292298,2,1512782182000102922982_10292298_2
1.51272E+21,10290228,2,1512722831000102902282_10290228_2
1.51272E+21,10290378,1,1512722858000102903782_10290378_1
1.51273E+21,10289959,1,1512725628000102899592_10289959_1
1.51273E+21,10290496,1,1512725611000102904962_10290496_1
1.51273E+21,10292252,2,1512729255000102922522_10292252_2
1.51277E+21,10292121,2,1512768638000102921212_10292121_2
1.51272E+21,10289986,1,1512719128000102899862_10289986_1
1.51263E+21,10290829,1,1512633670000102908292_10290829_1
1.51273E+21,10292401,2,1512725899000102924012_10292401_2
1.51272E+21,10290413,1,1512724895000102904132_10290413_1
1.51273E+21,10292148,2,1512729636000102921482_10292148_2
1.51271E+21,10289986,1,1512714178000102899862_10289986_1
1.51277E+21,10292121,2,1512769268000102921212_10292121_2
1.51278E+21,10292401,2,1512779900000102924012_10292401_2
1.51278E+21,10292401,2,1512781272000102924012_10292401_2
1.51272E+21,10290829,1,1512721222000102908292_10290829_1
1.51272E+21,10290378,1,1512723482000102903782_10290378_1
1.51273E+21,10290228,2,1512725921000102902282_10290228_2
1.51273E+21,10292148,2,1512725946000102921482_10292148_2
1.51273E+21,10289959,1,1512726228000102899592_10289959_1
1.51273E+21,10292154,2,1512730115000102921542_10292154_2
1.51275E+21,10292121,2,1512747909000102921212_10292121_2
1.51272E+21,10290251,2,1512716980000102902512_10290251_2
1.51272E+21,10289949,1,1512722996000102899492_10289949_1
1.51278E+21,10292298,2,1512777893000102922982_10292298_2
1.51272E+21,10290536,1,1512723655000102905362_10290536_1
1.51273E+21,10290378,1,1512725070000102903782_10290378_1
1.51273E+21,10292154,2,1512726409000102921542_10292154_2
1.51273E+21,10291504,1,1512730520000102915042_10291504_1
1.51277E+21,10292121,2,1512770498000102921212_10292121_2
1.51272E+21,10289986,1,1512720358000102899862_10289986_1
1.51272E+21,10290520,1,1512723615000102905202_10290520_1
1.51272E+21,10290507,1,1512723751000102905072_10290507_1
1.51273E+21,10290228,2,1512726521000102902282_10290228_2
1.51273E+21,10292401,2,1512726529000102924012_10292401_2
1.51273E+21,10292121,2,1512726570000102921212_10292121_2
1.51272E+21,10289986,1,1512717268000102899862_10289986_1
1.51281E+21,10291153,2,1512805431000102911532_10291153_2
1.51281E+21,10290496,1,1512810530000102904962_10290496_1
1.51281E+21,10290133,2,1512810573000102901332_10290133_2
1.51281E+21,10291310,2,1512810576000102913102_10291310_2
1.51281E+21,10290133,2,1512813633000102901332_10290133_2
1.51281E+21,10291134,2,1512813687000102911342_10291134_2
1.51281E+21,10290023,1,1512813693000102900232_10290023_1
1.51282E+21,10292252,2,1512817913000102922522_10292252_2
1.51282E+21,10291144,2,1512817931000102911442_10291144_2
1.51264E+21,10290614,1,1512638090000102906142_10290614_1
1.51264E+21,10292298,2,1512641980000102922982_10292298_2
1.5127E+21,10290015,2,1512704891000102900152_10290015_2
1.5127E+21,10291504,1,1512704895000102915042_10291504_1
1.5127E+21,10291178,2,1512704894000102911782_10291178_2
1.5127E+21,10292230,2,1512704023000102922302_10292230_2
1.5127E+21,10289995,2,1512704945000102899952_10289995_2
1.51279E+21,10289950,1,1512787227000102899502_10289950_1
1.51279E+21,10291763,2,1512791021000102917632_10291763_2
1.51279E+21,10290277,2,1512791126000102902772_10290277_2
1.51279E+21,10289953,1,1512791148000102899532_10289953_1
1.51279E+21,10290541,1,1512794227000102905412_10290541_1
1.51281E+21,10292154,2,1512805514000102921542_10292154_2
1.51281E+21,10292151,2,1512808402000102921512_10292151_2
1.51281E+21,10290536,1,1512810627000102905362_10290536_1
1.51281E+21,10291134,2,1512810627000102911342_10291134_2
1.51281E+21,10290614,1,1512810437000102906142_10290614_1
1.51281E+21,10292230,2,1512810172000102922302_10292230_2
1.51281E+21,10291157,2,1512810678000102911572_10291157_2
1.51281E+21,10290413,1,1512810694000102904132_10290413_1
1.51281E+21,10292121,2,1512813839000102921212_10292121_2
1.51281E+21,10291154,2,1512813839000102911542_10291154_2
1.51281E+21,10291175,2,1512813874000102911752_10291175_2
1.51281E+21,10292252,2,1512813902000102922522_10292252_2
1.51282E+21,10291170,2,1512820849000102911702_10291170_2
1.51282E+21,10292265,2,1512820908000102922652_10292265_2
1.51264E+21,10290507,1,1512638313000102905072_10290507_1
1.51264E+21,10292154,2,1512642941000102921542_10292154_2
1.51264E+21,10292199,2,1512642980000102921992_10292199_2
1.5127E+21,10289986,1,1512704788000102899862_10289986_1
1.51271E+21,10291180,2,1512705045000102911802_10291180_2
1.51279E+21,10291175,2,1512787415000102911752_10291175_2
1.51279E+21,10290130,2,1512787519000102901302_10290130_2
1.51279E+21,10291154,2,1512794428000102911542_10291154_2
1.51279E+21,10290393,1,1512794480000102903932_10290393_1
1.51279E+21,10291053,1,1512794523000102910532_10291053_1
1.51279E+21,10291140,2,1512794536000102911402_10291140_2
1.51279E+21,10292401,2,1512794542000102924012_10292401_2
1.5128E+21,10291504,1,1512797115000102915042_10291504_1
1.5128E+21,10292131,2,1512799748000102921312_10292131_2
1.51281E+21,10292170,2,1512805832000102921702_10292170_2
1.51281E+21,10292230,2,1512808594000102922302_10292230_2
1.51281E+21,10292154,2,1512810701000102921542_10292154_2
1.51281E+21,10291164,2,1512810771000102911642_10291164_2
1.51281E+21,10292151,2,1512813945000102921512_10292151_2
1.51281E+21,10292265,2,1512813957000102922652_10292265_2
1.51281E+21,10291185,2,1512813971000102911852_10291185_2
1.51281E+21,10291153,2,1512813982000102911532_10291153_2
1.51282E+21,10291170,2,1512821450000102911702_10291170_2
1.51271E+21,10291166,2,1512705092000102911662_10291166_2
1.51271E+21,10290378,1,1512705318000102903782_10290378_1
1.51271E+21,10291169,2,1512705377000102911692_10291169_2
1.51279E+21,10290023,1,1512787534000102900232_10290023_1
1.51279E+21,10290496,1,1512787574000102904962_10290496_1
1.51279E+21,10291185,2,1512787600000102911852_10291185_2
1.51279E+21,10290533,1,1512791547000102905332_10290533_1
1.51279E+21,10291504,1,1512791600000102915042_10291504_1
1.51279E+21,10291763,2,1512791643000102917632_10291763_2
1.51281E+21,10292151,2,1512805921000102921512_10292151_2
1.51281E+21,10290496,1,1512808691000102904962_10290496_1
1.51281E+21,10291134,2,1512808819000102911342_10291134_2
1.51281E+21,10291171,2,1512810843000102911712_10291171_2
1.51281E+21,10292252,2,1512810842000102922522_10292252_2
1.51281E+21,10291185,2,1512810911000102911852_10291185_2
1.51281E+21,10291153,2,1512810952000102911532_10291153_2
1.51281E+21,10292401,2,1512814066000102924012_10292401_2
1.51281E+21,10291759,2,1512814101000102917592_10291759_2
1.51281E+21,10291170,2,1512814129000102911702_10291170_2
1.51281E+21,10291140,2,1512814157000102911402_10291140_2
1.51264E+21,10292298,2,1512638856000102922982_10292298_2
1.51264E+21,10291180,2,1512639488000102911802_10291180_2
1.51418E+21,10291171,2,1514184627000102911712_10291171_2
1.51271E+21,10291160,2,1512705798000102911602_10291160_2
1.51271E+21,10291161,2,1512705829000102911612_10291161_2
1.51278E+21,10292298,2,1512784612000102922982_10292298_2
1.51278E+21,10290952,1,1512784624000102909522_10290952_1
1.51278E+21,10292401,2,1512784642000102924012_10292401_2
1.51278E+21,10291175,2,1512784925000102911752_10291175_2
1.51279E+21,10290191,1,1512787667000102901912_10290191_1
1.51279E+21,10292298,2,1512787672000102922982_10292298_2
1.51279E+21,10290466,1,1512788115000102904662_10290466_1
1.51279E+21,10291175,2,1512791681000102911752_10291175_2
1.51279E+21,10289953,1,1512791718000102899532_10289953_1
1.51279E+21,10290541,1,1512794857000102905412_10290541_1
1.51279E+21,10291185,2,1512794920000102911852_10291185_2
1.51281E+21,10291153,2,1512806061000102911532_10291153_2
1.51281E+21,10292154,2,1512806139000102921542_10292154_2
1.51281E+21,10291186,2,1512808921000102911862_10291186_2
1.51281E+21,10290388,1,1512810966000102903882_10290388_1
1.51281E+21,10290809,1,1512810968000102908092_10290809_1
1.51281E+21,10291165,2,1512810990000102911652_10291165_2
1.51281E+21,10292301,2,1512811001000102923012_10292301_2
1.51281E+21,10291759,2,1512811042000102917592_10291759_2
1.51281E+21,10292401,2,1512811065000102924012_10292401_2
1.51281E+21,10291144,2,1512814210000102911442_10291144_2
1.51281E+21,10290133,2,1512814263000102901332_10290133_2
1.51282E+21,10291157,2,1512818045000102911572_10291157_2
1.51282E+21,10291185,2,1512818200000102911852_10291185_2
1.51282E+21,10291170,2,1512818385000102911702_10291170_2
1.51264E+21,10292154,2,1512639855000102921542_10292154_2
1.51264E+21,10292190,2,1512639866000102921902_10292190_2
1.51271E+21,10289986,1,1512706168000102899862_10289986_1
1.51271E+21,10291180,2,1512706275000102911802_10291180_2
1.51271E+21,10291166,2,1512706353000102911662_10291166_2
1.51271E+21,10290111,1,1512706466000102901112_10290111_1
1.51279E+21,10291185,2,1512788200000102911852_10291185_2
1.51279E+21,10291175,2,1512788645000102911752_10291175_2
1.51279E+21,10292200,2,1512791825000102922002_10292200_2
1.51279E+21,10291053,1,1512792093000102910532_10291053_1
1.51279E+21,10290378,1,1512792098000102903782_10290378_1
1.51279E+21,10291140,2,1512792117000102911402_10291140_2
1.51279E+21,10291170,2,1512794983000102911702_10291170_2
1.51279E+21,10290528,1,1512788643000102905282_10290528_1
1.51279E+21,10290536,1,1512793370000102905362_10290536_1
1.51279E+21,10290378,1,1512793832000102903782_10290378_1
1.5128E+21,10290393,1,1512795110000102903932_10290393_1
1.51279E+21,10290234,1,1512794291000102902342_10290234_1
1.51281E+21,10290425,1,1512808981000102904252_10290425_1
1.51281E+21,10290496,1,1512811160000102904962_10290496_1
1.51281E+21,10291157,2,1512811278000102911572_10291157_2
1.51281E+21,10292230,2,1512811113000102922302_10292230_2
1.51281E+21,10291154,2,1512811379000102911542_10291154_2
1.51281E+21,10291157,2,1512814368000102911572_10291157_2
1.51281E+21,10292252,2,1512814532000102922522_10292252_2
1.51281E+21,10292151,2,1512814545000102921512_10292151_2
1.51282E+21,10291759,2,1512818478000102917592_10291759_2
1.51282E+21,10292264,2,1512818476000102922642_10292264_2
1.51282E+21,10291146,2,1512818504000102911462_10291146_2
1.51282E+21,10291144,2,1512818531000102911442_10291144_2
1.51264E+21,10290507,1,1512640203000102905072_10290507_1
1.51418E+21,10291748,2,1514184692000102917482_10291748_2
1.51271E+21,10292401,2,1512706478000102924012_10292401_2
1.51271E+21,10291156,2,1512706493000102911562_10291156_2
1.51271E+21,10290213,1,1512706505000102902132_10290213_1
1.51279E+21,10290466,1,1512788746000102904662_10290466_1
1.51279E+21,10290023,1,1512788764000102900232_10290023_1
1.51279E+21,10291504,1,1512792212000102915042_10291504_1
1.5128E+21,10291140,2,1512795136000102911402_10291140_2
1.5128E+21,10292401,2,1512795172000102924012_10292401_2
1.5128E+21,10291185,2,1512800440000102911852_10291185_2
1.51281E+21,10292170,2,1512806563000102921702_10292170_2
1.51281E+21,10291185,2,1512806590000102911852_10291185_2
1.51281E+21,10292170,2,1512809131000102921702_10292170_2
1.51281E+21,10290809,1,1512809148000102908092_10290809_1
1.51281E+21,10292230,2,1512809194000102922302_10292230_2
1.51281E+21,10291171,2,1512811443000102911712_10291171_2
1.51281E+21,10292252,2,1512811472000102922522_10292252_2
1.51281E+21,10291153,2,1512811552000102911532_10291153_2
1.51281E+21,10292265,2,1512814582000102922652_10292265_2
1.51281E+21,10291185,2,1512814601000102911852_10291185_2
1.51281E+21,10291153,2,1512814612000102911532_10291153_2
1.51281E+21,10292253,2,1512814634000102922532_10292253_2
1.51281E+21,10290133,2,1512814863000102901332_10290133_2
1.51282E+21,10291157,2,1512818658000102911572_10291157_2
1.51264E+21,10290044,1,1512640400000102900442_10290044_1
1.51264E+21,10292199,2,1512644199000102921992_10292199_2
1.51264E+21,10292268,2,1512644210000102922682_10292268_2
1.51264E+21,10292242,2,1512644371000102922422_10292242_2
1.51264E+21,10291759,2,1512644399000102917592_10291759_2
1.51271E+21,10291178,2,1512706724000102911782_10291178_2
1.51271E+21,10291504,1,1512706726000102915042_10291504_1
1.51279E+21,10291175,2,1512785555000102911752_10291175_2
1.51279E+21,10291185,2,1512788829000102911852_10291185_2
1.51279E+21,10290191,1,1512788896000102901912_10290191_1
1.51279E+21,10291504,1,1512789150000102915042_10291504_1
1.51279E+21,10291175,2,1512792305000102911752_10291175_2
1.51279E+21,10291185,2,1512792460000102911852_10291185_2
1.5128E+21,10291185,2,1512795520000102911852_10291185_2
1.51279E+21,10290520,1,1512793228000102905202_10290520_1
1.5128E+21,10291504,1,1512797748000102915042_10291504_1
1.51281E+21,10291153,2,1512806662000102911532_10291153_2
1.51281E+21,10290507,1,1512809226000102905072_10290507_1
1.51281E+21,10290496,1,1512809321000102904962_10290496_1
1.51281E+21,10291165,2,1512811602000102911652_10291165_2
1.51281E+21,10290388,1,1512811600000102903882_10290388_1
1.51281E+21,10291759,2,1512811644000102917592_10291759_2
1.51281E+21,10292401,2,1512811665000102924012_10292401_2
1.51281E+21,10291144,2,1512811690000102911442_10291144_2
1.51281E+21,10291157,2,1512814968000102911572_10291157_2
1.51282E+21,10291170,2,1512818989000102911702_10291170_2
1.51282E+21,10291140,2,1512819047000102911402_10291140_2
1.51282E+21,10292265,2,1512819048000102922652_10292265_2
1.51264E+21,10292154,2,1512640481000102921542_10292154_2
1.51264E+21,10292190,2,1512640487000102921902_10292190_2
1.51418E+21,10291183,2,1514184665000102911832_10291183_2
1.51264E+21,10292298,2,1512644438000102922982_10292298_2
1.51265E+21,10292301,2,1512645046000102923012_10292301_2
1.5127E+21,10290536,1,1512703992000102905362_10290536_1
1.51271E+21,10291160,2,1512707058000102911602_10291160_2
1.51271E+21,10291161,2,1512707059000102911612_10291161_2
1.51279E+21,10290466,1,1512789346000102904662_10290466_1
1.51279E+21,10292200,2,1512789347000102922002_10292200_2
1.51279E+21,10290425,1,1512792484000102904252_10290425_1
1.51279E+21,10291170,2,1512792498000102911702_10291170_2
1.51279E+21,10290277,2,1512791469000102902772_10290277_2
1.51279E+21,10289993,1,1512792572000102899932_10289993_1
1.5128E+21,10291185,2,1512797980000102911852_10291185_2
1.5128E+21,10290031,1,1512798148000102900312_10290031_1
1.5128E+21,10291185,2,1512801065000102911852_10291185_2
1.51281E+21,10290536,1,1512809418000102905362_10290536_1
1.51281E+21,10291134,2,1512809427000102911342_10291134_2
1.51281E+21,10290378,1,1512809469000102903782_10290378_1
1.51281E+21,10292154,2,1512809462000102921542_10292154_2
1.51281E+21,10290507,1,1512811704000102905072_10290507_1
1.51281E+21,10292301,2,1512811726000102923012_10292301_2
1.51281E+21,10291140,2,1512811727000102911402_10291140_2
1.51281E+21,10290440,1,1512811704000102904402_10290440_1
1.51281E+21,10290496,1,1512811760000102904962_10290496_1
1.51282E+21,10292401,2,1512815324000102924012_10292401_2
1.51282E+21,10291170,2,1512815329000102911702_10291170_2
1.51282E+21,10291759,2,1512815331000102917592_10291759_2
1.51282E+21,10292264,2,1512819081000102922642_10292264_2
1.51264E+21,10291759,2,1512640709000102917592_10291759_2
1.51271E+21,10290035,2,1512707178000102900352_10290035_2
1.51271E+21,10291169,2,1512707186000102911692_10291169_2
1.51279E+21,10291185,2,1512785740000102911852_10291185_2
1.51279E+21,10292298,2,1512785812000102922982_10292298_2
1.51279E+21,10292401,2,1512789592000102924012_10292401_2
1.51279E+21,10291154,2,1512792598000102911542_10291154_2
1.51279E+21,10290520,1,1512792239000102905202_10290520_1
1.51279E+21,10291053,1,1512792693000102910532_10291053_1
1.51279E+21,10290378,1,1512792728000102903782_10290378_1
1.51279E+21,10291140,2,1512792735000102911402_10291140_2
1.51281E+21,10292154,2,1512807087000102921542_10292154_2
1.51281E+21,10291186,2,1512809544000102911862_10291186_2
1.51281E+21,10291171,2,1512809625000102911712_10291171_2
1.51281E+21,10291310,2,1512811836000102913102_10291310_2
1.51281E+21,10291168,2,1512811951000102911682_10291168_2
1.51281E+21,10291154,2,1512811979000102911542_10291154_2
1.51281E+21,10292121,2,1512811986000102921212_10292121_2
1.51282E+21,10291144,2,1512816040000102911442_10291144_2
1.51282E+21,10291146,2,1512816044000102911462_10291146_2
1.51282E+21,10291053,1,1512819522000102910532_10291053_1
1.51282E+21,10291146,2,1512819734000102911462_10291146_2
1.51282E+21,10292252,2,1512819752000102922522_10292252_2
1.51265E+21,10292301,2,1512645646000102923012_10292301_2
1.5127E+21,10291161,2,1512697854000102911612_10291161_2
